#Distance_(Ang),Int[@O],
0.012500,0.000000,
0.037500,0.000000,
0.062500,0.000000,
0.087500,0.000000,
0.112500,0.000000,
0.137500,0.000000,
0.162500,0.000000,
0.187500,0.000000,
0.212500,0.000000,
0.237500,0.000000,
0.262500,0.000000,
0.287500,0.000000,
0.312500,0.000000,
0.337500,0.000000,
0.362500,0.000000,
0.387500,0.000000,
0.412500,0.000000,
0.437500,0.000000,
0.462500,0.000000,
0.487500,0.000000,
0.512500,0.000000,
0.537500,0.000000,
0.562500,0.000000,
0.587500,0.000000,
0.612500,0.000000,
0.637500,0.000000,
0.662500,0.000000,
0.687500,0.000000,
0.712500,0.000000,
0.737500,0.000000,
0.762500,0.000000,
0.787500,0.000000,
0.812500,0.000000,
0.837500,0.000000,
0.862500,0.000000,
0.887500,0.000000,
0.912500,0.000000,
0.937500,0.000000,
0.962500,0.000000,
0.987500,0.000000,
1.012500,0.000000,
1.037500,0.000000,
1.062500,0.000000,
1.087500,0.000000,
1.112500,0.000000,
1.137500,0.000000,
1.162500,0.000000,
1.187500,0.000000,
1.212500,0.000000,
1.237500,0.000000,
1.262500,0.000000,
1.287500,0.000000,
1.312500,0.000000,
1.337500,0.000000,
1.362500,0.000000,
1.387500,0.000000,
1.412500,0.000000,
1.437500,0.000000,
1.462500,0.000000,
1.487500,0.000000,
1.512500,0.000000,
1.537500,0.000000,
1.562500,0.000000,
1.587500,0.000000,
1.612500,0.000000,
1.637500,0.000000,
1.662500,0.000000,
1.687500,0.000000,
1.712500,0.000000,
1.737500,0.000000,
1.762500,0.000000,
1.787500,0.000000,
1.812500,0.000000,
1.837500,0.000000,
1.862500,0.000000,
1.887500,0.000000,
1.912500,0.000000,
1.937500,0.000000,
1.962500,0.000000,
1.987500,0.000000,
2.012500,0.000000,
2.037500,0.000000,
2.062500,0.000000,
2.087500,0.000000,
2.112500,0.000000,
2.137500,0.000000,
2.162500,0.000000,
2.187500,0.000000,
2.212500,0.000000,
2.237500,0.000000,
2.262500,0.000000,
2.287500,0.000000,
2.312500,0.000000,
2.337500,0.000000,
2.362500,0.000000,
2.387500,0.000000,
2.412500,0.000004,
